,unit_sales
2013-07-07,0.0
2013-07-08,9.0
2013-07-09,8.0
2013-07-10,9.0
2013-07-11,22.0
2013-07-12,50.0
2013-07-13,61.0
2013-07-14,0.0
2013-07-15,14.0
2013-07-16,12.0
2013-07-17,9.0
2013-07-18,22.0
2013-07-19,25.0
2013-07-20,69.0
2013-07-21,0.0
2013-07-22,14.0
2013-07-23,15.0
2013-07-24,15.0
2013-07-25,12.0
2013-07-26,34.0
2013-07-27,59.0
2013-07-28,0.0
2013-07-29,11.0
2013-07-30,9.0
2013-07-31,12.0
2013-08-01,26.0
2013-08-02,35.0
2013-08-03,50.0
2013-08-04,0.0
2013-08-05,18.0
2013-08-06,17.0
2013-08-07,18.0
2013-08-08,15.0
2013-08-09,32.0
2013-08-10,45.0
2013-08-11,0.0
2013-08-12,14.0
2013-08-13,22.0
2013-08-14,18.0
2013-08-15,10.0
2013-08-16,27.0
2013-08-17,66.0
2013-08-18,0.0
2013-08-19,9.0
2013-08-20,7.0
2013-08-21,12.0
2013-08-22,8.0
2013-08-23,26.0
2013-08-24,57.0
2013-08-25,0.0
2013-08-26,5.0
2013-08-27,8.0
2013-08-28,10.0
2013-08-29,18.0
2013-08-30,37.0
2013-08-31,65.0
2013-09-01,0.0
2013-09-02,8.0
2013-09-03,12.0
2013-09-04,12.0
2013-09-05,15.0
2013-09-06,49.0
2013-09-07,30.0
2013-09-08,0.0
2013-09-09,10.0
2013-09-10,6.0
2013-09-11,9.0
2013-09-12,12.0
2013-09-13,29.0
2013-09-14,65.0
2013-09-15,0.0
2013-09-16,13.0
2013-09-17,15.0
2013-09-18,7.0
2013-09-19,26.0
2013-09-20,38.0
2013-09-21,72.0
2013-09-22,0.0
2013-09-23,14.0
2013-09-24,5.0
2013-09-25,7.0
2013-09-26,16.0
2013-09-27,42.0
2013-09-28,72.0
2013-09-29,0.0
2013-09-30,8.0
2013-10-01,13.0
2013-10-02,11.0
2013-10-03,10.0
2013-10-04,32.0
2013-10-05,69.0
2013-10-06,0.0
2013-10-07,19.0
2013-10-08,9.0
2013-10-09,20.0
2013-10-10,26.0
2013-10-11,156.0
2013-10-12,41.0
2013-10-13,0.0
2013-10-14,11.0
2013-10-15,25.0
2013-10-16,15.0
2013-10-17,14.0
2013-10-18,28.0
2013-10-19,52.0
2013-10-20,0.0
2013-10-21,16.0
2013-10-22,5.0
2013-10-23,12.0
2013-10-24,13.0
2013-10-25,23.0
2013-10-26,54.0
2013-10-27,0.0
2013-10-28,6.0
2013-10-29,9.0
2013-10-30,5.0
2013-10-31,9.0
2013-11-01,43.0
2013-11-02,55.0
2013-11-03,0.0
2013-11-04,9.0
2013-11-05,16.0
2013-11-06,12.0
2013-11-07,7.0
2013-11-08,30.0
2013-11-09,61.0
2013-11-10,0.0
2013-11-11,8.0
2013-11-12,11.0
2013-11-13,9.0
2013-11-14,10.0
2013-11-15,27.0
2013-11-16,51.0
2013-11-17,0.0
2013-11-18,6.0
2013-11-19,4.0
2013-11-20,14.0
2013-11-21,10.0
2013-11-22,33.0
2013-11-23,52.0
2013-11-24,0.0
2013-11-25,5.0
2013-11-26,5.0
2013-11-27,6.0
2013-11-28,20.0
2013-11-29,18.0
2013-11-30,54.0
2013-12-01,0.0
2013-12-02,18.0
2013-12-03,7.0
2013-12-04,29.0
2013-12-05,19.0
2013-12-06,46.0
2013-12-07,51.0
2013-12-08,0.0
2013-12-09,8.0
2013-12-10,9.0
2013-12-11,11.0
2013-12-12,20.0
2013-12-13,37.0
2013-12-14,51.0
2013-12-15,0.0
2013-12-16,10.0
