,unit_sales
2013-11-19,8.0
2013-11-20,14.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-23,3.0
2013-11-24,1.0
2013-11-25,5.0
2013-11-26,10.0
2013-11-27,2.0
2013-11-28,4.0
2013-11-29,14.0
2013-11-30,3.0
2013-12-01,0.0
2013-12-02,4.0
2013-12-03,3.0
2013-12-04,19.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-07,3.0
2013-12-08,0.0
2013-12-09,4.0
2013-12-10,4.0
2013-12-11,17.0
2013-12-12,2.0
2013-12-13,3.0
2013-12-14,4.0
2013-12-15,2.0
2013-12-16,5.0
