,unit_sales
2013-11-19,5.0
2013-11-20,14.0
2013-11-21,10.0
2013-11-22,25.0
2013-11-23,41.0
2013-11-24,0.0
2013-11-25,7.0
2013-11-26,6.0
2013-11-27,11.0
2013-11-28,13.0
2013-11-29,23.0
2013-11-30,31.0
2013-12-01,0.0
2013-12-02,9.0
2013-12-03,10.0
2013-12-04,24.0
2013-12-05,32.0
2013-12-06,43.0
2013-12-07,41.0
2013-12-08,0.0
2013-12-09,5.0
2013-12-10,11.0
2013-12-11,12.0
2013-12-12,22.0
2013-12-13,23.0
2013-12-14,45.0
2013-12-15,0.0
2013-12-16,8.0
