,unit_sales
2013-04-28,7.0
2013-04-29,4.0
2013-04-30,2.0
2013-05-01,23.0
2013-05-02,4.0
2013-05-03,5.0
2013-05-04,4.0
2013-05-05,4.0
2013-05-06,3.0
2013-05-07,4.0
2013-05-08,20.0
2013-05-09,4.0
2013-05-10,6.0
2013-05-11,6.0
2013-05-12,8.0
2013-05-13,3.0
2013-05-14,6.0
2013-05-15,17.0
2013-05-16,3.0
2013-05-17,1.0
2013-05-18,5.0
2013-05-19,6.0
2013-05-20,1.0
2013-05-21,3.0
2013-05-22,2.0
2013-05-23,2.0
2013-05-24,7.0
2013-05-25,4.0
2013-05-26,3.0
2013-05-27,3.0
2013-05-28,7.0
2013-05-29,22.0
2013-05-30,2.0
2013-05-31,6.0
2013-06-01,6.0
2013-06-02,7.0
2013-06-03,1.0
2013-06-04,8.0
2013-06-05,24.0
2013-06-06,3.0
2013-06-07,3.0
2013-06-08,2.0
2013-06-09,8.0
2013-06-10,4.0
2013-06-11,1.0
2013-06-12,27.0
2013-06-13,5.0
2013-06-14,1.0
2013-06-15,6.0
2013-06-16,3.0
2013-06-17,2.0
2013-06-18,1.0
2013-06-19,23.0
2013-06-20,4.0
2013-06-21,2.0
2013-06-22,3.0
2013-06-23,5.0
2013-06-24,8.0
2013-06-25,3.0
2013-06-26,23.0
2013-06-27,3.0
2013-06-28,0.0
2013-06-29,2.0
2013-06-30,4.0
2013-07-01,7.0
2013-07-02,5.0
2013-07-03,29.0
2013-07-04,2.0
2013-07-05,3.0
2013-07-06,5.0
2013-07-07,10.0
2013-07-08,1.0
2013-07-09,1.0
2013-07-10,21.0
2013-07-11,2.0
2013-07-12,2.0
2013-07-13,3.0
2013-07-14,8.0
2013-07-15,3.0
2013-07-16,0.0
2013-07-17,25.0
2013-07-18,3.0
2013-07-19,3.0
2013-07-20,1.0
2013-07-21,2.0
2013-07-22,9.0
2013-07-23,1.0
2013-07-24,18.0
2013-07-25,2.0
2013-07-26,3.0
2013-07-27,2.0
2013-07-28,6.0
2013-07-29,4.0
2013-07-30,2.0
2013-07-31,23.0
2013-08-01,3.0
2013-08-02,0.0
2013-08-03,4.0
2013-08-04,11.0
2013-08-05,2.0
2013-08-06,2.0
2013-08-07,21.0
2013-08-08,6.0
2013-08-09,4.0
2013-08-10,3.0
2013-08-11,3.0
2013-08-12,0.0
2013-08-13,6.0
2013-08-14,2.0
2013-08-15,4.0
2013-08-16,0.0
2013-08-17,3.0
2013-08-18,3.0
2013-08-19,2.0
2013-08-20,8.0
2013-08-21,30.0
2013-08-22,1.0
2013-08-23,0.0
2013-08-24,3.0
2013-08-25,9.0
2013-08-26,4.0
2013-08-27,4.0
2013-08-28,26.0
2013-08-29,2.0
2013-08-30,5.0
2013-08-31,8.0
2013-09-01,14.0
2013-09-02,6.0
2013-09-03,2.0
2013-09-04,22.0
2013-09-05,5.0
2013-09-06,3.0
2013-09-07,7.0
2013-09-08,8.0
2013-09-09,2.0
2013-09-10,2.0
2013-09-11,22.0
2013-09-12,3.0
2013-09-13,6.0
2013-09-14,3.0
2013-09-15,9.0
2013-09-16,7.0
2013-09-17,4.0
2013-09-18,20.0
2013-09-19,2.0
2013-09-20,8.0
2013-09-21,4.0
2013-09-22,7.0
2013-09-23,1.0
2013-09-24,1.0
2013-09-25,24.0
2013-09-26,0.0
2013-09-27,2.0
2013-09-28,8.0
2013-09-29,12.0
2013-09-30,9.0
2013-10-01,1.0
2013-10-02,4.0
2013-10-03,3.0
2013-10-04,6.0
2013-10-05,5.0
2013-10-06,8.0
2013-10-07,3.0
2013-10-08,3.0
2013-10-09,21.0
2013-10-10,2.0
2013-10-11,4.0
2013-10-12,7.0
2013-10-13,4.0
2013-10-14,4.0
2013-10-15,4.0
2013-10-16,20.0
2013-10-17,1.0
2013-10-18,2.0
2013-10-19,5.0
2013-10-20,9.0
2013-10-21,4.0
2013-10-22,5.0
2013-10-23,15.0
2013-10-24,5.0
2013-10-25,2.0
2013-10-26,8.0
2013-10-27,5.0
2013-10-28,3.0
2013-10-29,3.0
2013-10-30,22.0
2013-10-31,0.0
2013-11-01,4.0
2013-11-02,9.0
2013-11-03,11.0
2013-11-04,2.0
2013-11-05,1.0
2013-11-06,2.0
2013-11-07,2.0
2013-11-08,2.0
2013-11-09,3.0
2013-11-10,6.0
2013-11-11,2.0
2013-11-12,4.0
2013-11-13,28.0
2013-11-14,4.0
2013-11-15,1.0
2013-11-16,5.0
2013-11-17,4.0
2013-11-18,7.0
2013-11-19,4.0
2013-11-20,27.0
2013-11-21,0.0
2013-11-22,6.0
2013-11-23,4.0
2013-11-24,10.0
2013-11-25,4.0
2013-11-26,5.0
2013-11-27,25.0
2013-11-28,0.0
2013-11-29,0.0
2013-11-30,5.0
2013-12-01,10.0
2013-12-02,9.0
2013-12-03,2.0
2013-12-04,24.0
2013-12-05,4.0
2013-12-06,1.0
2013-12-07,4.0
2013-12-08,3.0
2013-12-09,6.0
2013-12-10,0.0
2013-12-11,24.0
2013-12-12,0.0
2013-12-13,1.0
2013-12-14,3.0
2013-12-15,10.0
2013-12-16,5.0
