,unit_sales
2013-08-29,36.0
2013-08-30,12.0
2013-08-31,102.0
2013-09-01,178.0
2013-09-02,118.0
2013-09-03,93.0
2013-09-04,65.0
2013-09-05,47.0
2013-09-06,42.0
2013-09-07,158.0
2013-09-08,286.0
2013-09-09,81.0
2013-09-10,63.0
2013-09-11,36.0
2013-09-12,22.0
2013-09-13,57.0
2013-09-14,94.0
2013-09-15,218.0
2013-09-16,91.0
2013-09-17,50.0
2013-09-18,31.0
2013-09-19,36.0
2013-09-20,35.0
2013-09-21,118.0
2013-09-22,168.0
2013-09-23,61.0
2013-09-24,62.0
2013-09-25,58.0
2013-09-26,24.0
2013-09-27,34.0
2013-09-28,89.0
2013-09-29,203.0
2013-09-30,60.0
2013-10-01,96.0
2013-10-02,44.0
2013-10-03,47.0
2013-10-04,42.0
2013-10-05,175.0
2013-10-06,238.0
2013-10-07,54.0
2013-10-08,40.0
2013-10-09,50.0
2013-10-10,20.0
2013-10-11,47.0
2013-10-12,59.0
2013-10-13,175.0
2013-10-14,78.0
2013-10-15,24.0
2013-10-16,42.0
2013-10-17,50.0
2013-10-18,48.0
2013-10-19,117.0
2013-10-20,221.0
2013-10-21,59.0
2013-10-22,38.0
2013-10-23,34.0
2013-10-24,31.0
2013-10-25,18.0
2013-10-26,100.0
2013-10-27,179.0
2013-10-28,42.0
2013-10-29,39.0
2013-10-30,50.0
2013-10-31,14.0
2013-11-01,68.0
2013-11-02,108.0
2013-11-03,220.0
2013-11-04,89.0
2013-11-05,62.0
2013-11-06,69.0
2013-11-07,47.0
2013-11-08,27.0
2013-11-09,102.0
2013-11-10,166.0
2013-11-11,98.0
2013-11-12,34.0
2013-11-13,31.0
2013-11-14,45.0
2013-11-15,72.0
2013-11-16,127.0
2013-11-17,215.0
2013-11-18,65.0
2013-11-19,84.0
2013-11-20,32.0
2013-11-21,43.0
2013-11-22,35.0
2013-11-23,149.0
2013-11-24,206.0
2013-11-25,48.0
2013-11-26,34.0
2013-11-27,43.0
2013-11-28,30.0
2013-11-29,61.0
2013-11-30,114.0
2013-12-01,225.0
2013-12-02,139.0
2013-12-03,108.0
2013-12-04,48.0
2013-12-05,39.0
2013-12-06,70.0
2013-12-07,101.0
2013-12-08,230.0
2013-12-09,87.0
2013-12-10,57.0
2013-12-11,52.0
2013-12-12,33.0
2013-12-13,40.0
2013-12-14,102.0
2013-12-15,156.0
2013-12-16,60.0
