,unit_sales
2013-05-10,43.0
2013-05-11,115.0
2013-05-12,0.0
2013-05-13,4.0
2013-05-14,8.0
2013-05-15,12.0
2013-05-16,15.0
2013-05-17,32.0
2013-05-18,55.0
2013-05-19,0.0
2013-05-20,7.0
2013-05-21,13.0
2013-05-22,15.0
2013-05-23,21.0
2013-05-24,60.0
2013-05-25,37.0
2013-05-26,0.0
2013-05-27,10.0
2013-05-28,4.0
2013-05-29,5.0
2013-05-30,11.0
2013-05-31,23.0
2013-06-01,67.0
2013-06-02,0.0
2013-06-03,22.0
2013-06-04,11.0
2013-06-05,15.0
2013-06-06,24.0
2013-06-07,64.0
2013-06-08,56.0
2013-06-09,0.0
2013-06-10,7.0
2013-06-11,23.0
2013-06-12,23.0
2013-06-13,37.0
2013-06-14,48.0
2013-06-15,115.0
2013-06-16,0.0
2013-06-17,10.0
2013-06-18,14.0
2013-06-19,13.0
2013-06-20,12.0
2013-06-21,67.0
2013-06-22,58.0
2013-06-23,0.0
2013-06-24,11.0
2013-06-25,7.0
2013-06-26,15.0
2013-06-27,14.0
2013-06-28,32.0
2013-06-29,48.0
2013-06-30,0.0
2013-07-01,14.0
2013-07-02,15.0
2013-07-03,16.0
2013-07-04,17.0
2013-07-05,48.0
2013-07-06,78.0
2013-07-07,0.0
2013-07-08,9.0
2013-07-09,33.0
2013-07-10,11.0
2013-07-11,23.0
2013-07-12,48.0
2013-07-13,63.0
2013-07-14,0.0
2013-07-15,11.0
2013-07-16,15.0
2013-07-17,13.0
2013-07-18,17.0
2013-07-19,49.0
2013-07-20,47.0
2013-07-21,0.0
2013-07-22,21.0
2013-07-23,18.0
2013-07-24,18.0
2013-07-25,23.0
2013-07-26,27.0
2013-07-27,53.0
2013-07-28,0.0
2013-07-29,15.0
2013-07-30,19.0
2013-07-31,17.0
2013-08-01,20.0
2013-08-02,47.0
2013-08-03,46.0
2013-08-04,0.0
2013-08-05,10.0
2013-08-06,14.0
2013-08-07,12.0
2013-08-08,10.0
2013-08-09,43.0
2013-08-10,54.0
2013-08-11,0.0
2013-08-12,16.0
2013-08-13,12.0
2013-08-14,20.0
2013-08-15,23.0
2013-08-16,32.0
2013-08-17,43.0
2013-08-18,0.0
2013-08-19,9.0
2013-08-20,15.0
2013-08-21,12.0
2013-08-22,23.0
2013-08-23,38.0
2013-08-24,56.0
2013-08-25,0.0
2013-08-26,11.0
2013-08-27,17.0
2013-08-28,17.0
2013-08-29,21.0
2013-08-30,34.0
2013-08-31,51.0
2013-09-01,0.0
2013-09-02,10.0
2013-09-03,17.0
2013-09-04,10.0
2013-09-05,12.0
2013-09-06,65.0
2013-09-07,54.0
2013-09-08,0.0
2013-09-09,12.0
2013-09-10,19.0
2013-09-11,10.0
2013-09-12,20.0
2013-09-13,49.0
2013-09-14,78.0
2013-09-15,0.0
2013-09-16,9.0
2013-09-17,14.0
2013-09-18,11.0
2013-09-19,33.0
2013-09-20,52.0
2013-09-21,61.0
2013-09-22,0.0
2013-09-23,10.0
2013-09-24,9.0
2013-09-25,17.0
2013-09-26,18.0
2013-09-27,70.0
2013-09-28,76.0
2013-09-29,0.0
2013-09-30,14.0
2013-10-01,14.0
2013-10-02,22.0
2013-10-03,13.0
2013-10-04,51.0
2013-10-05,73.0
2013-10-06,0.0
2013-10-07,9.0
2013-10-08,23.0
2013-10-09,22.0
2013-10-10,54.0
2013-10-11,182.0
2013-10-12,66.0
2013-10-13,0.0
2013-10-14,9.0
2013-10-15,37.0
2013-10-16,18.0
2013-10-17,10.0
2013-10-18,34.0
2013-10-19,65.0
2013-10-20,0.0
2013-10-21,10.0
2013-10-22,11.0
2013-10-23,18.0
2013-10-24,10.0
2013-10-25,37.0
2013-10-26,55.0
2013-10-27,0.0
2013-10-28,12.0
2013-10-29,8.0
2013-10-30,15.0
2013-10-31,14.0
2013-11-01,47.0
2013-11-02,47.0
2013-11-03,0.0
2013-11-04,11.0
2013-11-05,30.0
2013-11-06,16.0
2013-11-07,14.0
2013-11-08,29.0
2013-11-09,60.0
2013-11-10,0.0
2013-11-11,5.0
2013-11-12,11.0
2013-11-13,19.0
2013-11-14,7.0
2013-11-15,22.0
2013-11-16,61.0
2013-11-17,0.0
2013-11-18,11.0
2013-11-19,16.0
2013-11-20,15.0
2013-11-21,9.0
2013-11-22,36.0
2013-11-23,59.0
2013-11-24,0.0
2013-11-25,7.0
2013-11-26,12.0
2013-11-27,19.0
2013-11-28,19.0
2013-11-29,30.0
2013-11-30,55.0
2013-12-01,0.0
2013-12-02,11.0
2013-12-03,40.0
2013-12-04,34.0
2013-12-05,43.0
2013-12-06,63.0
2013-12-07,65.0
2013-12-08,0.0
2013-12-09,12.0
2013-12-10,11.0
2013-12-11,11.0
2013-12-12,29.0
2013-12-13,74.0
2013-12-14,87.0
2013-12-15,0.0
2013-12-16,11.0
