,unit_sales
2013-05-10,40.0
2013-05-11,89.0
2013-05-12,0.0
2013-05-13,10.0
2013-05-14,8.0
2013-05-15,10.0
2013-05-16,11.0
2013-05-17,27.0
2013-05-18,44.0
2013-05-19,0.0
2013-05-20,8.0
2013-05-21,12.0
2013-05-22,6.0
2013-05-23,42.0
2013-05-24,50.0
2013-05-25,34.0
2013-05-26,0.0
2013-05-27,5.0
2013-05-28,11.0
2013-05-29,6.0
2013-05-30,10.0
2013-05-31,31.0
2013-06-01,38.0
2013-06-02,0.0
2013-06-03,16.0
2013-06-04,12.0
2013-06-05,13.0
2013-06-06,17.0
2013-06-07,87.0
2013-06-08,50.0
2013-06-09,0.0
2013-06-10,17.0
2013-06-11,29.0
2013-06-12,10.0
2013-06-13,17.0
2013-06-14,26.0
2013-06-15,85.0
2013-06-16,0.0
2013-06-17,8.0
2013-06-18,13.0
2013-06-19,24.0
2013-06-20,10.0
2013-06-21,35.0
2013-06-22,59.0
2013-06-23,0.0
2013-06-24,7.0
2013-06-25,4.0
2013-06-26,16.0
2013-06-27,12.0
2013-06-28,28.0
2013-06-29,52.0
2013-06-30,0.0
2013-07-01,8.0
2013-07-02,12.0
2013-07-03,12.0
2013-07-04,14.0
2013-07-05,29.0
2013-07-06,47.0
2013-07-07,0.0
2013-07-08,10.0
2013-07-09,10.0
2013-07-10,7.0
2013-07-11,14.0
2013-07-12,23.0
2013-07-13,28.0
2013-07-14,0.0
2013-07-15,13.0
2013-07-16,14.0
2013-07-17,23.0
2013-07-18,12.0
2013-07-19,21.0
2013-07-20,29.0
2013-07-21,0.0
2013-07-22,18.0
2013-07-23,4.0
2013-07-24,16.0
2013-07-25,20.0
2013-07-26,31.0
2013-07-27,54.0
2013-07-28,0.0
2013-07-29,9.0
2013-07-30,12.0
2013-07-31,14.0
2013-08-01,17.0
2013-08-02,34.0
2013-08-03,53.0
2013-08-04,0.0
2013-08-05,11.0
2013-08-06,18.0
2013-08-07,15.0
2013-08-08,16.0
2013-08-09,35.0
2013-08-10,26.0
2013-08-11,0.0
2013-08-12,11.0
2013-08-13,10.0
2013-08-14,13.0
2013-08-15,25.0
2013-08-16,33.0
2013-08-17,40.0
2013-08-18,0.0
2013-08-19,13.0
2013-08-20,5.0
2013-08-21,16.0
2013-08-22,19.0
2013-08-23,30.0
2013-08-24,36.0
2013-08-25,0.0
2013-08-26,11.0
2013-08-27,13.0
2013-08-28,9.0
2013-08-29,15.0
2013-08-30,35.0
2013-08-31,59.0
2013-09-01,0.0
2013-09-02,15.0
2013-09-03,12.0
2013-09-04,17.0
2013-09-05,21.0
2013-09-06,40.0
2013-09-07,55.0
2013-09-08,0.0
2013-09-09,17.0
2013-09-10,18.0
2013-09-11,11.0
2013-09-12,19.0
2013-09-13,34.0
2013-09-14,68.0
2013-09-15,0.0
2013-09-16,3.0
2013-09-17,16.0
2013-09-18,22.0
2013-09-19,11.0
2013-09-20,23.0
2013-09-21,67.0
2013-09-22,0.0
2013-09-23,7.0
2013-09-24,7.0
2013-09-25,11.0
2013-09-26,14.0
2013-09-27,27.0
2013-09-28,63.0
2013-09-29,0.0
2013-09-30,7.0
2013-10-01,16.0
2013-10-02,15.0
2013-10-03,23.0
2013-10-04,25.0
2013-10-05,63.0
2013-10-06,0.0
2013-10-07,5.0
2013-10-08,11.0
2013-10-09,11.0
2013-10-10,35.0
2013-10-11,126.0
2013-10-12,37.0
2013-10-13,0.0
2013-10-14,11.0
2013-10-15,29.0
2013-10-16,11.0
2013-10-17,18.0
2013-10-18,21.0
2013-10-19,50.0
2013-10-20,0.0
2013-10-21,8.0
2013-10-22,7.0
2013-10-23,18.0
2013-10-24,3.0
2013-10-25,14.0
2013-10-26,41.0
2013-10-27,0.0
2013-10-28,6.0
2013-10-29,7.0
2013-10-30,14.0
2013-10-31,19.0
2013-11-01,35.0
2013-11-02,49.0
2013-11-03,0.0
2013-11-04,5.0
2013-11-05,2.0
2013-11-06,12.0
2013-11-07,10.0
2013-11-08,38.0
2013-11-09,58.0
2013-11-10,0.0
2013-11-11,3.0
2013-11-12,8.0
2013-11-13,14.0
2013-11-14,11.0
2013-11-15,30.0
2013-11-16,55.0
2013-11-17,0.0
2013-11-18,6.0
2013-11-19,7.0
2013-11-20,8.0
2013-11-21,21.0
2013-11-22,33.0
2013-11-23,52.0
2013-11-24,0.0
2013-11-25,7.0
2013-11-26,11.0
2013-11-27,15.0
2013-11-28,13.0
2013-11-29,26.0
2013-11-30,28.0
2013-12-01,0.0
2013-12-02,14.0
2013-12-03,9.0
2013-12-04,18.0
2013-12-05,47.0
2013-12-06,46.0
2013-12-07,41.0
2013-12-08,0.0
2013-12-09,6.0
2013-12-10,9.0
2013-12-11,8.0
2013-12-12,19.0
2013-12-13,27.0
2013-12-14,49.0
2013-12-15,0.0
2013-12-16,5.0
