,unit_sales
2013-04-09,11.0
2013-04-10,14.0
2013-04-11,23.0
2013-04-12,43.0
2013-04-13,100.0
2013-04-14,0.0
2013-04-15,14.0
2013-04-16,16.0
2013-04-17,10.0
2013-04-18,20.0
2013-04-19,45.0
2013-04-20,66.0
2013-04-21,0.0
2013-04-22,8.0
2013-04-23,5.0
2013-04-24,6.0
2013-04-25,10.0
2013-04-26,43.0
2013-04-27,71.0
2013-04-28,0.0
2013-04-29,12.0
2013-04-30,37.0
2013-05-01,72.0
2013-05-02,11.0
2013-05-03,44.0
2013-05-04,73.0
2013-05-05,0.0
2013-05-06,17.0
2013-05-07,12.0
2013-05-08,19.0
2013-05-09,18.0
2013-05-10,44.0
2013-05-11,120.0
2013-05-12,0.0
2013-05-13,10.0
2013-05-14,8.0
2013-05-15,12.0
2013-05-16,18.0
2013-05-17,44.0
2013-05-18,96.0
2013-05-19,0.0
2013-05-20,9.0
2013-05-21,12.0
2013-05-22,15.0
2013-05-23,33.0
2013-05-24,66.0
2013-05-25,72.0
2013-05-26,0.0
2013-05-27,5.0
2013-05-28,8.0
2013-05-29,17.0
2013-05-30,16.0
2013-05-31,45.0
2013-06-01,55.0
2013-06-02,0.0
2013-06-03,11.0
2013-06-04,17.0
2013-06-05,31.0
2013-06-06,26.0
2013-06-07,81.0
2013-06-08,51.0
2013-06-09,0.0
2013-06-10,19.0
2013-06-11,16.0
2013-06-12,26.0
2013-06-13,21.0
2013-06-14,76.0
2013-06-15,122.0
2013-06-16,0.0
2013-06-17,14.0
2013-06-18,9.0
2013-06-19,14.0
2013-06-20,19.0
2013-06-21,40.0
2013-06-22,82.0
2013-06-23,0.0
2013-06-24,8.0
2013-06-25,31.0
2013-06-26,10.0
2013-06-27,14.0
2013-06-28,37.0
2013-06-29,49.0
2013-06-30,0.0
2013-07-01,20.0
2013-07-02,9.0
2013-07-03,24.0
2013-07-04,11.0
2013-07-05,25.0
2013-07-06,80.0
2013-07-07,0.0
2013-07-08,19.0
2013-07-09,10.0
2013-07-10,15.0
2013-07-11,19.0
2013-07-12,38.0
2013-07-13,83.0
2013-07-14,0.0
2013-07-15,9.0
2013-07-16,14.0
2013-07-17,11.0
2013-07-18,18.0
2013-07-19,46.0
2013-07-20,61.0
2013-07-21,0.0
2013-07-22,10.0
2013-07-23,18.0
2013-07-24,17.0
2013-07-25,17.0
2013-07-26,39.0
2013-07-27,73.0
2013-07-28,0.0
2013-07-29,11.0
2013-07-30,15.0
2013-07-31,20.0
2013-08-01,19.0
2013-08-02,37.0
2013-08-03,67.0
2013-08-04,0.0
2013-08-05,15.0
2013-08-06,13.0
2013-08-07,12.0
2013-08-08,16.0
2013-08-09,36.0
2013-08-10,64.0
2013-08-11,0.0
2013-08-12,21.0
2013-08-13,14.0
2013-08-14,19.0
2013-08-15,13.0
2013-08-16,46.0
2013-08-17,46.0
2013-08-18,0.0
2013-08-19,10.0
2013-08-20,10.0
2013-08-21,9.0
2013-08-22,23.0
2013-08-23,31.0
2013-08-24,58.0
2013-08-25,0.0
2013-08-26,18.0
2013-08-27,12.0
2013-08-28,7.0
2013-08-29,19.0
2013-08-30,36.0
2013-08-31,72.0
2013-09-01,0.0
2013-09-02,17.0
2013-09-03,14.0
2013-09-04,14.0
2013-09-05,20.0
2013-09-06,59.0
2013-09-07,36.0
2013-09-08,0.0
2013-09-09,12.0
2013-09-10,16.0
2013-09-11,8.0
2013-09-12,16.0
2013-09-13,49.0
2013-09-14,10.0
2013-09-15,0.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,13.0
2013-09-19,14.0
2013-09-20,26.0
2013-09-21,87.0
2013-09-22,0.0
2013-09-23,13.0
2013-09-24,13.0
2013-09-25,10.0
2013-09-26,12.0
2013-09-27,52.0
2013-09-28,82.0
2013-09-29,0.0
2013-09-30,11.0
2013-10-01,10.0
2013-10-02,8.0
2013-10-03,19.0
2013-10-04,40.0
2013-10-05,64.0
2013-10-06,0.0
2013-10-07,12.0
2013-10-08,15.0
2013-10-09,21.0
2013-10-10,40.0
2013-10-11,146.0
2013-10-12,47.0
2013-10-13,0.0
2013-10-14,9.0
2013-10-15,26.0
2013-10-16,5.0
2013-10-17,15.0
2013-10-18,29.0
2013-10-19,51.0
2013-10-20,0.0
2013-10-21,6.0
2013-10-22,5.0
2013-10-23,13.0
2013-10-24,7.0
2013-10-25,36.0
2013-10-26,65.0
2013-10-27,0.0
2013-10-28,9.0
2013-10-29,7.0
2013-10-30,17.0
2013-10-31,12.0
2013-11-01,52.0
2013-11-02,52.0
2013-11-03,0.0
2013-11-04,6.0
2013-11-05,13.0
2013-11-06,13.0
2013-11-07,13.0
2013-11-08,31.0
2013-11-09,43.0
2013-11-10,0.0
2013-11-11,8.0
2013-11-12,4.0
2013-11-13,11.0
2013-11-14,4.0
2013-11-15,36.0
2013-11-16,80.0
2013-11-17,0.0
2013-11-18,7.0
2013-11-19,3.0
2013-11-20,12.0
2013-11-21,8.0
2013-11-22,43.0
2013-11-23,55.0
2013-11-24,0.0
2013-11-25,5.0
2013-11-26,10.0
2013-11-27,9.0
2013-11-28,11.0
2013-11-29,19.0
2013-11-30,60.0
2013-12-01,0.0
2013-12-02,15.0
2013-12-03,11.0
2013-12-04,23.0
2013-12-05,33.0
2013-12-06,62.0
2013-12-07,35.0
2013-12-08,0.0
2013-12-09,7.0
2013-12-10,9.0
2013-12-11,9.0
2013-12-12,12.0
2013-12-13,22.0
2013-12-14,54.0
2013-12-15,0.0
2013-12-16,14.0
