,unit_sales
2013-08-15,36.0
2013-08-16,24.0
2013-08-17,37.0
2013-08-18,39.0
2013-08-19,27.0
2013-08-20,26.0
2013-08-21,32.0
2013-08-22,11.0
2013-08-23,33.0
2013-08-24,33.0
2013-08-25,37.0
2013-08-26,22.0
2013-08-27,20.0
2013-08-28,21.0
2013-08-29,19.0
2013-08-30,16.0
2013-08-31,48.0
2013-09-01,52.0
2013-09-02,32.0
2013-09-03,32.0
2013-09-04,23.0
2013-09-05,17.0
2013-09-06,13.0
2013-09-07,41.0
2013-09-08,56.0
2013-09-09,28.0
2013-09-10,22.0
2013-09-11,25.0
2013-09-12,23.0
2013-09-13,24.0
2013-09-14,55.0
2013-09-15,51.0
2013-09-16,30.0
2013-09-17,29.0
2013-09-18,25.0
2013-09-19,19.0
2013-09-20,19.0
2013-09-21,37.0
2013-09-22,43.0
2013-09-23,32.0
2013-09-24,29.0
2013-09-25,20.0
2013-09-26,16.0
2013-09-27,15.0
2013-09-28,49.0
2013-09-29,53.0
2013-09-30,31.0
2013-10-01,26.0
2013-10-02,24.0
2013-10-03,26.0
2013-10-04,22.0
2013-10-05,62.0
2013-10-06,60.0
2013-10-07,24.0
2013-10-08,24.0
2013-10-09,23.0
2013-10-10,12.0
2013-10-11,32.0
2013-10-12,40.0
2013-10-13,43.0
2013-10-14,21.0
2013-10-15,17.0
2013-10-16,19.0
2013-10-17,21.0
2013-10-18,17.0
2013-10-19,53.0
2013-10-20,58.0
2013-10-21,47.0
2013-10-22,25.0
2013-10-23,27.0
2013-10-24,18.0
2013-10-25,20.0
2013-10-26,72.0
2013-10-27,77.0
2013-10-28,17.0
2013-10-29,20.0
2013-10-30,28.0
2013-10-31,30.0
2013-11-01,33.0
2013-11-02,46.0
2013-11-03,63.0
2013-11-04,41.0
2013-11-05,24.0
2013-11-06,22.0
2013-11-07,28.0
2013-11-08,28.0
2013-11-09,46.0
2013-11-10,61.0
2013-11-11,35.0
2013-11-12,20.0
2013-11-13,16.0
2013-11-14,18.0
2013-11-15,13.0
2013-11-16,43.0
2013-11-17,33.0
2013-11-18,53.0
2013-11-19,18.0
2013-11-20,20.0
2013-11-21,16.0
2013-11-22,18.0
2013-11-23,44.0
2013-11-24,57.0
2013-11-25,34.0
2013-11-26,34.0
2013-11-27,22.0
2013-11-28,19.0
2013-11-29,17.0
2013-11-30,61.0
2013-12-01,59.0
2013-12-02,32.0
2013-12-03,19.0
2013-12-04,39.0
2013-12-05,14.0
2013-12-06,16.0
2013-12-07,45.0
2013-12-08,65.0
2013-12-09,44.0
2013-12-10,27.0
2013-12-11,31.0
2013-12-12,19.0
2013-12-13,19.0
2013-12-14,47.0
2013-12-15,61.0
2013-12-16,27.0
