,unit_sales
2013-04-01,36.856
2013-04-02,56.227
2013-04-03,19.378
2013-04-04,130.11
2013-04-05,16.318
2013-04-06,28.522
2013-04-07,64.074
2013-04-08,0.0
2013-04-09,49.057
2013-04-10,19.99
2013-04-11,94.067
2013-04-12,22.987
2013-04-13,24.12
2013-04-14,21.502
2013-04-15,52.348
2013-04-16,48.759
2013-04-17,38.05
2013-04-18,124.492
2013-04-19,29.783
2013-04-20,24.856
2013-04-21,38.097
2013-04-22,39.1
2013-04-23,51.492
2013-04-24,27.304
2013-04-25,115.013
2013-04-26,32.023
2013-04-27,44.482
2013-04-28,53.659
2013-04-29,33.512
2013-04-30,34.903
2013-05-01,43.759
2013-05-02,108.89
2013-05-03,22.933
2013-05-04,46.278
2013-05-05,72.669
2013-05-06,34.987
2013-05-07,42.826
2013-05-08,40.448
2013-05-09,117.455
2013-05-10,38.462
2013-05-11,40.441
2013-05-12,55.732
2013-05-13,39.043
2013-05-14,52.281
2013-05-15,35.645
2013-05-16,83.237
2013-05-17,32.632
2013-05-18,28.435
2013-05-19,47.595
2013-05-20,46.936
2013-05-21,51.538
2013-05-22,47.639
2013-05-23,109.271
2013-05-24,24.94
2013-05-25,23.181
2013-05-26,39.946
2013-05-27,32.04
2013-05-28,53.809
2013-05-29,19.679
2013-05-30,126.124
2013-05-31,31.488
2013-06-01,46.167
2013-06-02,71.582
2013-06-03,17.047
2013-06-04,52.435
2013-06-05,38.204
2013-06-06,95.639
2013-06-07,24.886
2013-06-08,52.194
2013-06-09,49.582
2013-06-10,30.171
2013-06-11,54.311
2013-06-12,20.656
2013-06-13,151.719
2013-06-14,40.401
2013-06-15,42.087
2013-06-16,45.284
2013-06-17,26.649
2013-06-18,55.662
2013-06-19,17.478
2013-06-20,94.381
2013-06-21,37.291
2013-06-22,45.742
2013-06-23,65.177
2013-06-24,36.191
2013-06-25,47.251
2013-06-26,26.629
2013-06-27,78.993
2013-06-28,28.144
2013-06-29,69.077
2013-06-30,34.007
2013-07-01,48.288
2013-07-02,65.221
2013-07-03,39.816
2013-07-04,99.666
2013-07-05,31.452
2013-07-06,31.786
2013-07-07,59.08
2013-07-08,42.753
2013-07-09,54.585
2013-07-10,27.084
2013-07-11,84.094
2013-07-12,49.505
2013-07-13,22.913
2013-07-14,57.86
2013-07-15,40.047
2013-07-16,29.187
2013-07-17,28.525
2013-07-18,84.472
2013-07-19,35.699
2013-07-20,49.946
2013-07-21,26.532
2013-07-22,56.077
2013-07-23,36.572
2013-07-24,27.799
2013-07-25,86.124
2013-07-26,32.645
2013-07-27,35.137
2013-07-28,50.321
2013-07-29,36.194
2013-07-30,31.033
2013-07-31,35.328
2013-08-01,100.231
2013-08-02,51.552
2013-08-03,45.385
2013-08-04,55.967
2013-08-05,26.866
2013-08-06,64.916
2013-08-07,34.341
2013-08-08,110.107
2013-08-09,27.405
2013-08-10,28.341
2013-08-11,61.839
2013-08-12,55.652
2013-08-13,63.452
2013-08-14,34.441
2013-08-15,101.602
2013-08-16,30.732
2013-08-17,29.562
2013-08-18,45.441
2013-08-19,34.381
2013-08-20,52.12
2013-08-21,38.094
2013-08-22,107.258
2013-08-23,23.378
2013-08-24,23.334
2013-08-25,37.274
2013-08-26,31.893
2013-08-27,64.789
2013-08-28,27.281
2013-08-29,83.398
2013-08-30,28.642
2013-08-31,64.893
2013-09-01,70.043
2013-09-02,49.853
2013-09-03,60.575
2013-09-04,44.261
2013-09-05,108.689
2013-09-06,5.649
2013-09-07,32.692
2013-09-08,50.264
2013-09-09,29.09
2013-09-10,66.505
2013-09-11,29.88
2013-09-12,120.709
2013-09-13,34.866
2013-09-14,63.151
2013-09-15,55.425
2013-09-16,16.729
2013-09-17,55.054
2013-09-18,23.264
2013-09-19,80.127
2013-09-20,28.288
2013-09-21,58.994
2013-09-22,62.081
2013-09-23,14.945
2013-09-24,57.416
2013-09-25,29.987
2013-09-26,52.604
2013-09-27,25.646
2013-09-28,44.023
2013-09-29,31.338
2013-09-30,49.078
2013-10-01,77.692
2013-10-02,37.263
2013-10-03,97.74
2013-10-04,17.487
2013-10-05,24.136
2013-10-06,53.308
2013-10-07,48.649
2013-10-08,33.945
2013-10-09,37.429
2013-10-10,107.156
2013-10-11,44.045
2013-10-12,32.247
2013-10-13,52.76
2013-10-14,45.062
2013-10-15,60.377
2013-10-16,38.997
2013-10-17,129.854
2013-10-18,33.325
2013-10-19,40.617
2013-10-20,42.578
2013-10-21,34.367
2013-10-22,51.276
2013-10-23,20.818
2013-10-24,103.169
2013-10-25,17.766
2013-10-26,36.068
2013-10-27,55.227
2013-10-28,31.529
2013-10-29,46.269
2013-10-30,14.604
2013-10-31,103.864
2013-11-01,29.74
2013-11-02,28.455
2013-11-03,75.893
2013-11-04,55.597
2013-11-05,58.636
2013-11-06,27.633
2013-11-07,105.373
2013-11-08,43.484
2013-11-09,38.903
2013-11-10,37.032
2013-11-11,23.481
2013-11-12,46.354
2013-11-13,21.393
2013-11-14,109.938
2013-11-15,37.11
2013-11-16,72.182
2013-11-17,38.828
2013-11-18,42.802
2013-11-19,55.935
2013-11-20,27.588
2013-11-21,139.263
2013-11-22,11.101
2013-11-23,31.315
2013-11-24,31.299
2013-11-25,29.273
2013-11-26,62.029
2013-11-27,32.546
2013-11-28,98.776
2013-11-29,22.726
2013-11-30,43.984
2013-12-01,74.937
2013-12-02,45.618
2013-12-03,74.142
2013-12-04,39.211
2013-12-05,119.795
2013-12-06,20.022
2013-12-07,37.041
2013-12-08,26.808
2013-12-09,31.331
2013-12-10,57.003
2013-12-11,40.397
2013-12-12,105.748
2013-12-13,24.101
2013-12-14,20.18
2013-12-15,58.546
2013-12-16,55.82
