,unit_sales
2013-09-06,14.475
2013-09-07,21.716
2013-09-08,22.388
2013-09-09,10.262
2013-09-10,11.44
2013-09-11,11.775
2013-09-12,11.444
2013-09-13,11.608
2013-09-14,27.054
2013-09-15,21.508
2013-09-16,11.13
2013-09-17,9.7
2013-09-18,14.617
2013-09-19,12.322
2013-09-20,14.617
2013-09-21,21.537
2013-09-22,21.468
2013-09-23,14.631
2013-09-24,11.39
2013-09-25,11.995
2013-09-26,13.444
2013-09-27,15.31
2013-09-28,20.402
2013-09-29,20.026
2013-09-30,13.683
2013-10-01,13.636
2013-10-02,9.518
2013-10-03,15.222
2013-10-04,12.52
2013-10-05,22.459
2013-10-06,23.033
2013-10-07,12.761
2013-10-08,12.012
2013-10-09,10.943
2013-10-10,11.047
2013-10-11,25.22
2013-10-12,28.846
2013-10-13,21.478
2013-10-14,13.177
2013-10-15,12.783
2013-10-16,14.303
2013-10-17,11.631
2013-10-18,13.151
2013-10-19,21.622
2013-10-20,22.201
2013-10-21,10.189
2013-10-22,12.173
2013-10-23,13.246
2013-10-24,10.884
2013-10-25,14.18
2013-10-26,23.56
2013-10-27,20.667
2013-10-28,10.856
2013-10-29,13.629
2013-10-30,8.863
2013-10-31,13.305
2013-11-01,13.898
2013-11-02,18.18
2013-11-03,16.248
2013-11-04,8.272
2013-11-05,12.106
2013-11-06,10.662
2013-11-07,10.608
2013-11-08,9.385
2013-11-09,12.896
2013-11-10,13.988
2013-11-11,11.641
2013-11-12,10.624
2013-11-13,11.248
2013-11-14,6.121
2013-11-15,15.024
2013-11-16,20.274
2013-11-17,20.537
2013-11-18,7.478
2013-11-19,9.681
2013-11-20,10.745
2013-11-21,11.622
2013-11-22,12.258
2013-11-23,19.995
2013-11-24,16.487
2013-11-25,9.475
2013-11-26,9.882
2013-11-27,9.076
2013-11-28,7.069
2013-11-29,11.083
2013-11-30,21.083
2013-12-01,21.574
2013-12-02,7.489
2013-12-03,9.461
2013-12-04,9.102
2013-12-05,8.894
2013-12-06,14.579
2013-12-07,19.459
2013-12-08,20.57
2013-12-09,9.336
2013-12-10,14.312
2013-12-11,10.307
2013-12-12,10.005
2013-12-13,11.258
2013-12-14,23.208
2013-12-15,15.397
2013-12-16,11.816
