,unit_sales
2013-07-17,24.0
2013-07-18,21.0
2013-07-19,26.0
2013-07-20,41.0
2013-07-21,107.0
2013-07-22,41.0
2013-07-23,41.0
2013-07-24,33.0
2013-07-25,33.0
2013-07-26,31.0
2013-07-27,50.0
2013-07-28,85.0
2013-07-29,45.0
2013-07-30,41.0
2013-07-31,45.0
2013-08-01,54.0
2013-08-02,38.0
2013-08-03,61.0
2013-08-04,94.0
2013-08-05,54.0
2013-08-06,36.0
2013-08-07,23.0
2013-08-08,35.0
2013-08-09,44.0
2013-08-10,50.0
2013-08-11,70.0
2013-08-12,39.0
2013-08-13,28.0
2013-08-14,27.0
2013-08-15,24.0
2013-08-16,42.0
2013-08-17,51.0
2013-08-18,98.0
2013-08-19,48.0
2013-08-20,29.0
2013-08-21,41.0
2013-08-22,23.0
2013-08-23,30.0
2013-08-24,50.0
2013-08-25,76.0
2013-08-26,40.0
2013-08-27,41.0
2013-08-28,47.0
2013-08-29,45.0
2013-08-30,31.0
2013-08-31,53.0
2013-09-01,102.0
2013-09-02,55.0
2013-09-03,39.0
2013-09-04,47.0
2013-09-05,27.0
2013-09-06,17.0
2013-09-07,45.0
2013-09-08,80.0
2013-09-09,44.0
2013-09-10,22.0
2013-09-11,29.0
2013-09-12,21.0
2013-09-13,31.0
2013-09-14,49.0
2013-09-15,80.0
2013-09-16,54.0
2013-09-17,44.0
2013-09-18,32.0
2013-09-19,29.0
2013-09-20,37.0
2013-09-21,52.0
2013-09-22,77.0
2013-09-23,33.0
2013-09-24,32.0
2013-09-25,30.0
2013-09-26,39.0
2013-09-27,35.0
2013-09-28,63.0
2013-09-29,67.0
2013-09-30,31.0
2013-10-01,38.0
2013-10-02,43.0
2013-10-03,30.0
2013-10-04,36.0
2013-10-05,38.0
2013-10-06,51.0
2013-10-07,40.0
2013-10-08,30.0
2013-10-09,41.0
2013-10-10,22.0
2013-10-11,36.0
2013-10-12,48.0
2013-10-13,95.0
2013-10-14,50.0
2013-10-15,33.0
2013-10-16,45.0
2013-10-17,27.0
2013-10-18,38.0
2013-10-19,60.0
2013-10-20,92.0
2013-10-21,58.0
2013-10-22,37.0
2013-10-23,35.0
2013-10-24,22.0
2013-10-25,33.0
2013-10-26,53.0
2013-10-27,97.0
2013-10-28,35.0
2013-10-29,20.0
2013-10-30,28.0
2013-10-31,29.0
2013-11-01,32.0
2013-11-02,47.0
2013-11-03,75.0
2013-11-04,55.0
2013-11-05,33.0
2013-11-06,31.0
2013-11-07,19.0
2013-11-08,40.0
2013-11-09,49.0
2013-11-10,88.0
2013-11-11,36.0
2013-11-12,33.0
2013-11-13,36.0
2013-11-14,24.0
2013-11-15,26.0
2013-11-16,48.0
2013-11-17,86.0
2013-11-18,38.0
2013-11-19,33.0
2013-11-20,25.0
2013-11-21,31.0
2013-11-22,26.0
2013-11-23,38.0
2013-11-24,69.0
2013-11-25,40.0
2013-11-26,30.0
2013-11-27,32.0
2013-11-28,30.0
2013-11-29,23.0
2013-11-30,56.0
2013-12-01,79.0
2013-12-02,35.0
2013-12-03,35.0
2013-12-04,31.0
2013-12-05,29.0
2013-12-06,36.0
2013-12-07,53.0
2013-12-08,66.0
2013-12-09,41.0
2013-12-10,32.0
2013-12-11,22.0
2013-12-12,45.0
2013-12-13,39.0
2013-12-14,65.0
2013-12-15,73.0
2013-12-16,32.0
