,unit_sales
2013-06-15,69.0
2013-06-16,86.0
2013-06-17,67.0
2013-06-18,39.0
2013-06-19,61.0
2013-06-20,35.0
2013-06-21,24.0
2013-06-22,59.0
2013-06-23,106.0
2013-06-24,60.0
2013-06-25,44.0
2013-06-26,46.0
2013-06-27,34.0
2013-06-28,31.0
2013-06-29,50.0
2013-06-30,120.0
2013-07-01,58.0
2013-07-02,51.0
2013-07-03,56.0
2013-07-04,22.0
2013-07-05,26.0
2013-07-06,51.0
2013-07-07,80.0
2013-07-08,56.0
2013-07-09,53.0
2013-07-10,44.0
2013-07-11,42.0
2013-07-12,26.0
2013-07-13,57.0
2013-07-14,113.0
2013-07-15,60.0
2013-07-16,46.0
2013-07-17,58.0
2013-07-18,30.0
2013-07-19,33.0
2013-07-20,55.0
2013-07-21,114.0
2013-07-22,45.0
2013-07-23,40.0
2013-07-24,36.0
2013-07-25,46.0
2013-07-26,41.0
2013-07-27,59.0
2013-07-28,85.0
2013-07-29,41.0
2013-07-30,54.0
2013-07-31,59.0
2013-08-01,52.0
2013-08-02,31.0
2013-08-03,63.0
2013-08-04,113.0
2013-08-05,39.0
2013-08-06,39.0
2013-08-07,47.0
2013-08-08,33.0
2013-08-09,41.0
2013-08-10,54.0
2013-08-11,85.0
2013-08-12,64.0
2013-08-13,43.0
2013-08-14,57.0
2013-08-15,39.0
2013-08-16,50.0
2013-08-17,63.0
2013-08-18,110.0
2013-08-19,54.0
2013-08-20,43.0
2013-08-21,48.0
2013-08-22,36.0
2013-08-23,26.0
2013-08-24,52.0
2013-08-25,106.0
2013-08-26,67.0
2013-08-27,44.0
2013-08-28,34.0
2013-08-29,23.0
2013-08-30,36.0
2013-08-31,64.0
2013-09-01,111.0
2013-09-02,60.0
2013-09-03,53.0
2013-09-04,69.0
2013-09-05,35.0
2013-09-06,29.0
2013-09-07,69.0
2013-09-08,118.0
2013-09-09,66.0
2013-09-10,43.0
2013-09-11,53.0
2013-09-12,28.0
2013-09-13,34.0
2013-09-14,51.0
2013-09-15,97.0
2013-09-16,57.0
2013-09-17,58.0
2013-09-18,51.0
2013-09-19,32.0
2013-09-20,39.0
2013-09-21,57.0
2013-09-22,91.0
2013-09-23,58.0
2013-09-24,40.0
2013-09-25,51.0
2013-09-26,26.0
2013-09-27,24.0
2013-09-28,58.0
2013-09-29,87.0
2013-09-30,64.0
2013-10-01,65.0
2013-10-02,52.0
2013-10-03,46.0
2013-10-04,34.0
2013-10-05,58.0
2013-10-06,86.0
2013-10-07,47.0
2013-10-08,42.0
2013-10-09,42.0
2013-10-10,40.0
2013-10-11,50.0
2013-10-12,60.0
2013-10-13,99.0
2013-10-14,45.0
2013-10-15,50.0
2013-10-16,81.0
2013-10-17,39.0
2013-10-18,39.0
2013-10-19,90.0
2013-10-20,85.0
2013-10-21,66.0
2013-10-22,37.0
2013-10-23,42.0
2013-10-24,46.0
2013-10-25,34.0
2013-10-26,43.0
2013-10-27,98.0
2013-10-28,66.0
2013-10-29,29.0
2013-10-30,42.0
2013-10-31,24.0
2013-11-01,45.0
2013-11-02,49.0
2013-11-03,66.0
2013-11-04,48.0
2013-11-05,28.0
2013-11-06,39.0
2013-11-07,25.0
2013-11-08,18.0
2013-11-09,47.0
2013-11-10,75.0
2013-11-11,33.0
2013-11-12,29.0
2013-11-13,41.0
2013-11-14,24.0
2013-11-15,25.0
2013-11-16,57.0
2013-11-17,69.0
2013-11-18,44.0
2013-11-19,23.0
2013-11-20,36.0
2013-11-21,36.0
2013-11-22,17.0
2013-11-23,43.0
2013-11-24,61.0
2013-11-25,35.0
2013-11-26,16.0
2013-11-27,33.0
2013-11-28,25.0
2013-11-29,27.0
2013-11-30,36.0
2013-12-01,76.0
2013-12-02,59.0
2013-12-03,46.0
2013-12-04,51.0
2013-12-05,36.0
2013-12-06,43.0
2013-12-07,41.0
2013-12-08,85.0
2013-12-09,51.0
2013-12-10,48.0
2013-12-11,50.0
2013-12-12,37.0
2013-12-13,32.0
2013-12-14,51.0
2013-12-15,75.0
2013-12-16,49.0
