,unit_sales
2013-11-14,20.0
2013-11-15,40.0
2013-11-16,62.0
2013-11-17,28.0
2013-11-18,37.0
2013-11-19,15.0
2013-11-20,32.0
2013-11-21,16.0
2013-11-22,33.0
2013-11-23,36.0
2013-11-24,48.0
2013-11-25,23.0
2013-11-26,18.0
2013-11-27,14.0
2013-11-28,25.0
2013-11-29,31.0
2013-11-30,68.0
2013-12-01,39.0
2013-12-02,27.0
2013-12-03,21.0
2013-12-04,29.0
2013-12-05,17.0
2013-12-06,36.0
2013-12-07,63.0
2013-12-08,47.0
2013-12-09,15.0
2013-12-10,11.0
2013-12-11,33.0
2013-12-12,34.0
2013-12-13,44.0
2013-12-14,66.0
2013-12-15,53.0
2013-12-16,24.0
