,unit_sales
2013-04-15,30.0
2013-04-16,23.0
2013-04-17,26.0
2013-04-18,23.0
2013-04-19,21.0
2013-04-20,39.0
2013-04-21,56.0
2013-04-22,31.0
2013-04-23,31.0
2013-04-24,29.0
2013-04-25,20.0
2013-04-26,30.0
2013-04-27,33.0
2013-04-28,58.0
2013-04-29,34.0
2013-04-30,25.0
2013-05-01,49.0
2013-05-02,33.0
2013-05-03,19.0
2013-05-04,43.0
2013-05-05,74.0
2013-05-06,33.0
2013-05-07,26.0
2013-05-08,19.0
2013-05-09,39.0
2013-05-10,19.0
2013-05-11,34.0
2013-05-12,37.0
2013-05-13,39.0
2013-05-14,23.0
2013-05-15,26.0
2013-05-16,19.0
2013-05-17,17.0
2013-05-18,41.0
2013-05-19,67.0
2013-05-20,29.0
2013-05-21,25.0
2013-05-22,21.0
2013-05-23,10.0
2013-05-24,53.0
2013-05-25,36.0
2013-05-26,65.0
2013-05-27,32.0
2013-05-28,31.0
2013-05-29,25.0
2013-05-30,22.0
2013-05-31,32.0
2013-06-01,51.0
2013-06-02,67.0
2013-06-03,39.0
2013-06-04,22.0
2013-06-05,25.0
2013-06-06,25.0
2013-06-07,22.0
2013-06-08,40.0
2013-06-09,65.0
2013-06-10,20.0
2013-06-11,31.0
2013-06-12,25.0
2013-06-13,17.0
2013-06-14,29.0
2013-06-15,35.0
2013-06-16,52.0
2013-06-17,29.0
2013-06-18,36.0
2013-06-19,20.0
2013-06-20,27.0
2013-06-21,18.0
2013-06-22,41.0
2013-06-23,56.0
2013-06-24,33.0
2013-06-25,23.0
2013-06-26,25.0
2013-06-27,17.0
2013-06-28,21.0
2013-06-29,41.0
2013-06-30,72.0
2013-07-01,44.0
2013-07-02,23.0
2013-07-03,28.0
2013-07-04,19.0
2013-07-05,19.0
2013-07-06,39.0
2013-07-07,57.0
2013-07-08,31.0
2013-07-09,20.0
2013-07-10,22.0
2013-07-11,15.0
2013-07-12,17.0
2013-07-13,35.0
2013-07-14,84.0
2013-07-15,45.0
2013-07-16,26.0
2013-07-17,32.0
2013-07-18,21.0
2013-07-19,18.0
2013-07-20,23.0
2013-07-21,68.0
2013-07-22,25.0
2013-07-23,28.0
2013-07-24,29.0
2013-07-25,43.0
2013-07-26,21.0
2013-07-27,44.0
2013-07-28,63.0
2013-07-29,26.0
2013-07-30,28.0
2013-07-31,32.0
2013-08-01,24.0
2013-08-02,23.0
2013-08-03,41.0
2013-08-04,67.0
2013-08-05,33.0
2013-08-06,23.0
2013-08-07,22.0
2013-08-08,27.0
2013-08-09,26.0
2013-08-10,45.0
2013-08-11,71.0
2013-08-12,39.0
2013-08-13,31.0
2013-08-14,24.0
2013-08-15,21.0
2013-08-16,34.0
2013-08-17,51.0
2013-08-18,63.0
2013-08-19,37.0
2013-08-20,19.0
2013-08-21,22.0
2013-08-22,25.0
2013-08-23,30.0
2013-08-24,46.0
2013-08-25,69.0
2013-08-26,29.0
2013-08-27,27.0
2013-08-28,29.0
2013-08-29,17.0
2013-08-30,25.0
2013-08-31,29.0
2013-09-01,62.0
2013-09-02,32.0
2013-09-03,28.0
2013-09-04,27.0
2013-09-05,28.0
2013-09-06,16.0
2013-09-07,40.0
2013-09-08,70.0
2013-09-09,31.0
2013-09-10,24.0
2013-09-11,33.0
2013-09-12,27.0
2013-09-13,21.0
2013-09-14,32.0
2013-09-15,67.0
2013-09-16,41.0
2013-09-17,27.0
2013-09-18,25.0
2013-09-19,16.0
2013-09-20,18.0
2013-09-21,41.0
2013-09-22,75.0
2013-09-23,38.0
2013-09-24,28.0
2013-09-25,33.0
2013-09-26,12.0
2013-09-27,19.0
2013-09-28,41.0
2013-09-29,61.0
2013-09-30,35.0
2013-10-01,31.0
2013-10-02,22.0
2013-10-03,25.0
2013-10-04,19.0
2013-10-05,33.0
2013-10-06,53.0
2013-10-07,29.0
2013-10-08,30.0
2013-10-09,23.0
2013-10-10,27.0
2013-10-11,47.0
2013-10-12,27.0
2013-10-13,69.0
2013-10-14,29.0
2013-10-15,23.0
2013-10-16,40.0
2013-10-17,22.0
2013-10-18,20.0
2013-10-19,40.0
2013-10-20,59.0
2013-10-21,39.0
2013-10-22,33.0
2013-10-23,25.0
2013-10-24,27.0
2013-10-25,20.0
2013-10-26,35.0
2013-10-27,54.0
2013-10-28,38.0
2013-10-29,23.0
2013-10-30,23.0
2013-10-31,23.0
2013-11-01,15.0
2013-11-02,39.0
2013-11-03,40.0
2013-11-04,25.0
2013-11-05,18.0
2013-11-06,23.0
2013-11-07,26.0
2013-11-08,19.0
2013-11-09,25.0
2013-11-10,53.0
2013-11-11,21.0
2013-11-12,26.0
2013-11-13,20.0
2013-11-14,15.0
2013-11-15,23.0
2013-11-16,38.0
2013-11-17,43.0
2013-11-18,33.0
2013-11-19,16.0
2013-11-20,14.0
2013-11-21,20.0
2013-11-22,18.0
2013-11-23,27.0
2013-11-24,49.0
2013-11-25,19.0
2013-11-26,22.0
2013-11-27,16.0
2013-11-28,23.0
2013-11-29,20.0
2013-11-30,30.0
2013-12-01,50.0
2013-12-02,29.0
2013-12-03,24.0
2013-12-04,17.0
2013-12-05,23.0
2013-12-06,14.0
2013-12-07,18.0
2013-12-08,49.0
2013-12-09,28.0
2013-12-10,23.0
2013-12-11,21.0
2013-12-12,23.0
2013-12-13,18.0
2013-12-14,32.0
2013-12-15,45.0
2013-12-16,22.0
