,unit_sales
2013-04-28,134.0
2013-04-29,93.0
2013-04-30,69.0
2013-05-01,140.0
2013-05-02,78.0
2013-05-03,73.0
2013-05-04,117.0
2013-05-05,158.0
2013-05-06,76.0
2013-05-07,73.0
2013-05-08,84.0
2013-05-09,87.0
2013-05-10,71.0
2013-05-11,120.0
2013-05-12,74.0
2013-05-13,80.0
2013-05-14,82.0
2013-05-15,92.0
2013-05-16,70.0
2013-05-17,90.0
2013-05-18,113.0
2013-05-19,152.0
2013-05-20,86.0
2013-05-21,72.0
2013-05-22,78.0
2013-05-23,60.0
2013-05-24,81.0
2013-05-25,102.0
2013-05-26,111.0
2013-05-27,69.0
2013-05-28,73.0
2013-05-29,74.0
2013-05-30,49.0
2013-05-31,63.0
2013-06-01,140.0
2013-06-02,174.0
2013-06-03,123.0
2013-06-04,101.0
2013-06-05,110.0
2013-06-06,62.0
2013-06-07,78.0
2013-06-08,115.0
2013-06-09,131.0
2013-06-10,57.0
2013-06-11,71.0
2013-06-12,96.0
2013-06-13,57.0
2013-06-14,82.0
2013-06-15,137.0
2013-06-16,102.0
2013-06-17,98.0
2013-06-18,82.0
2013-06-19,75.0
2013-06-20,73.0
2013-06-21,79.0
2013-06-22,95.0
2013-06-23,149.0
2013-06-24,93.0
2013-06-25,74.0
2013-06-26,95.0
2013-06-27,71.0
2013-06-28,81.0
2013-06-29,110.0
2013-06-30,131.0
2013-07-01,94.0
2013-07-02,107.0
2013-07-03,113.0
2013-07-04,64.0
2013-07-05,82.0
2013-07-06,102.0
2013-07-07,128.0
2013-07-08,102.0
2013-07-09,76.0
2013-07-10,75.0
2013-07-11,77.0
2013-07-12,69.0
2013-07-13,111.0
2013-07-14,118.0
2013-07-15,75.0
2013-07-16,102.0
2013-07-17,94.0
2013-07-18,80.0
2013-07-19,71.0
2013-07-20,120.0
2013-07-21,130.0
2013-07-22,74.0
2013-07-23,70.0
2013-07-24,71.0
2013-07-25,54.0
2013-07-26,70.0
2013-07-27,114.0
2013-07-28,88.0
2013-07-29,82.0
2013-07-30,80.0
2013-07-31,98.0
2013-08-01,80.0
2013-08-02,91.0
2013-08-03,144.0
2013-08-04,164.0
2013-08-05,99.0
2013-08-06,79.0
2013-08-07,128.0
2013-08-08,72.0
2013-08-09,76.0
2013-08-10,110.0
2013-08-11,110.0
2013-08-12,77.0
2013-08-13,57.0
2013-08-14,81.0
2013-08-15,69.0
2013-08-16,80.0
2013-08-17,103.0
2013-08-18,103.0
2013-08-19,87.0
2013-08-20,87.0
2013-08-21,117.0
2013-08-22,74.0
2013-08-23,79.0
2013-08-24,121.0
2013-08-25,95.0
2013-08-26,75.0
2013-08-27,96.0
2013-08-28,75.0
2013-08-29,81.0
2013-08-30,96.0
2013-08-31,150.0
2013-09-01,196.0
2013-09-02,110.0
2013-09-03,104.0
2013-09-04,120.0
2013-09-05,82.0
2013-09-06,94.0
2013-09-07,135.0
2013-09-08,164.0
2013-09-09,74.0
2013-09-10,88.0
2013-09-11,93.0
2013-09-12,67.0
2013-09-13,94.0
2013-09-14,128.0
2013-09-15,157.0
2013-09-16,102.0
2013-09-17,93.0
2013-09-18,82.0
2013-09-19,51.0
2013-09-20,75.0
2013-09-21,120.0
2013-09-22,146.0
2013-09-23,98.0
2013-09-24,83.0
2013-09-25,93.0
2013-09-26,59.0
2013-09-27,78.0
2013-09-28,104.0
2013-09-29,144.0
2013-09-30,91.0
2013-10-01,130.0
2013-10-02,143.0
2013-10-03,70.0
2013-10-04,114.0
2013-10-05,157.0
2013-10-06,154.0
2013-10-07,94.0
2013-10-08,77.0
2013-10-09,93.0
2013-10-10,74.0
2013-10-11,104.0
2013-10-12,125.0
2013-10-13,135.0
2013-10-14,70.0
2013-10-15,59.0
2013-10-16,100.0
2013-10-17,83.0
2013-10-18,81.0
2013-10-19,139.0
2013-10-20,150.0
2013-10-21,94.0
2013-10-22,83.0
2013-10-23,85.0
2013-10-24,63.0
2013-10-25,87.0
2013-10-26,109.0
2013-10-27,145.0
2013-10-28,72.0
2013-10-29,79.0
2013-10-30,89.0
2013-10-31,54.0
2013-11-01,100.0
2013-11-02,127.0
2013-11-03,173.0
2013-11-04,103.0
2013-11-05,89.0
2013-11-06,103.0
2013-11-07,71.0
2013-11-08,93.0
2013-11-09,108.0
2013-11-10,146.0
2013-11-11,99.0
2013-11-12,84.0
2013-11-13,82.0
2013-11-14,63.0
2013-11-15,76.0
2013-11-16,140.0
2013-11-17,181.0
2013-11-18,86.0
2013-11-19,89.0
2013-11-20,115.0
2013-11-21,64.0
2013-11-22,94.0
2013-11-23,128.0
2013-11-24,193.0
2013-11-25,83.0
2013-11-26,85.0
2013-11-27,105.0
2013-11-28,70.0
2013-11-29,100.0
2013-11-30,159.0
2013-12-01,225.0
2013-12-02,158.0
2013-12-03,113.0
2013-12-04,100.0
2013-12-05,78.0
2013-12-06,110.0
2013-12-07,132.0
2013-12-08,178.0
2013-12-09,99.0
2013-12-10,88.0
2013-12-11,126.0
2013-12-12,97.0
2013-12-13,114.0
2013-12-14,129.0
2013-12-15,170.0
2013-12-16,135.0
