,unit_sales
2013-05-10,27.0
2013-05-11,35.0
2013-05-12,0.0
2013-05-13,10.0
2013-05-14,6.0
2013-05-15,20.0
2013-05-16,10.0
2013-05-17,22.0
2013-05-18,13.0
2013-05-19,0.0
2013-05-20,7.0
2013-05-21,7.0
2013-05-22,7.0
2013-05-23,15.0
2013-05-24,13.0
2013-05-25,17.0
2013-05-26,0.0
2013-05-27,11.0
2013-05-28,9.0
2013-05-29,9.0
2013-05-30,15.0
2013-05-31,16.0
2013-06-01,15.0
2013-06-02,0.0
2013-06-03,13.0
2013-06-04,13.0
2013-06-05,14.0
2013-06-06,12.0
2013-06-07,10.0
2013-06-08,5.0
2013-06-09,0.0
2013-06-10,3.0
2013-06-11,4.0
2013-06-12,12.0
2013-06-13,8.0
2013-06-14,15.0
2013-06-15,21.0
2013-06-16,0.0
2013-06-17,13.0
2013-06-18,10.0
2013-06-19,16.0
2013-06-20,5.0
2013-06-21,15.0
2013-06-22,8.0
2013-06-23,0.0
2013-06-24,3.0
2013-06-25,15.0
2013-06-26,10.0
2013-06-27,8.0
2013-06-28,13.0
2013-06-29,12.0
2013-06-30,0.0
2013-07-01,9.0
2013-07-02,7.0
2013-07-03,5.0
2013-07-04,21.0
2013-07-05,13.0
2013-07-06,11.0
2013-07-07,0.0
2013-07-08,7.0
2013-07-09,8.0
2013-07-10,7.0
2013-07-11,9.0
2013-07-12,22.0
2013-07-13,11.0
2013-07-14,0.0
2013-07-15,2.0
2013-07-16,8.0
2013-07-17,19.0
2013-07-18,7.0
2013-07-19,17.0
2013-07-20,14.0
2013-07-21,0.0
2013-07-22,8.0
2013-07-23,6.0
2013-07-24,17.0
2013-07-25,10.0
2013-07-26,18.0
2013-07-27,14.0
2013-07-28,0.0
2013-07-29,7.0
2013-07-30,10.0
2013-07-31,6.0
2013-08-01,5.0
2013-08-02,11.0
2013-08-03,4.0
2013-08-04,0.0
2013-08-05,10.0
2013-08-06,8.0
2013-08-07,22.0
2013-08-08,6.0
2013-08-09,12.0
2013-08-10,11.0
2013-08-11,0.0
2013-08-12,11.0
2013-08-13,8.0
2013-08-14,6.0
2013-08-15,10.0
2013-08-16,6.0
2013-08-17,15.0
2013-08-18,0.0
2013-08-19,7.0
2013-08-20,8.0
2013-08-21,9.0
2013-08-22,10.0
2013-08-23,0.0
2013-08-24,0.0
2013-08-25,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,2.0
2013-08-30,6.0
2013-08-31,11.0
2013-09-01,0.0
2013-09-02,14.0
2013-09-03,13.0
2013-09-04,6.0
2013-09-05,7.0
2013-09-06,16.0
2013-09-07,14.0
2013-09-08,0.0
2013-09-09,4.0
2013-09-10,10.0
2013-09-11,9.0
2013-09-12,7.0
2013-09-13,11.0
2013-09-14,6.0
2013-09-15,0.0
2013-09-16,10.0
2013-09-17,5.0
2013-09-18,14.0
2013-09-19,5.0
2013-09-20,14.0
2013-09-21,16.0
2013-09-22,0.0
2013-09-23,15.0
2013-09-24,7.0
2013-09-25,9.0
2013-09-26,14.0
2013-09-27,14.0
2013-09-28,9.0
2013-09-29,0.0
2013-09-30,6.0
2013-10-01,11.0
2013-10-02,3.0
2013-10-03,5.0
2013-10-04,5.0
2013-10-05,16.0
2013-10-06,0.0
2013-10-07,11.0
2013-10-08,9.0
2013-10-09,7.0
2013-10-10,14.0
2013-10-11,23.0
2013-10-12,6.0
2013-10-13,0.0
2013-10-14,15.0
2013-10-15,11.0
2013-10-16,11.0
2013-10-17,8.0
2013-10-18,21.0
2013-10-19,15.0
2013-10-20,0.0
2013-10-21,5.0
2013-10-22,8.0
2013-10-23,10.0
2013-10-24,7.0
2013-10-25,21.0
2013-10-26,12.0
2013-10-27,0.0
2013-10-28,16.0
2013-10-29,4.0
2013-10-30,6.0
2013-10-31,12.0
2013-11-01,16.0
2013-11-02,20.0
2013-11-03,0.0
2013-11-04,18.0
2013-11-05,16.0
2013-11-06,5.0
2013-11-07,10.0
2013-11-08,20.0
2013-11-09,22.0
2013-11-10,0.0
2013-11-11,13.0
2013-11-12,13.0
2013-11-13,14.0
2013-11-14,19.0
2013-11-15,11.0
2013-11-16,13.0
2013-11-17,0.0
2013-11-18,7.0
2013-11-19,8.0
2013-11-20,22.0
2013-11-21,5.0
2013-11-22,16.0
2013-11-23,21.0
2013-11-24,0.0
2013-11-25,6.0
2013-11-26,6.0
2013-11-27,15.0
2013-11-28,15.0
2013-11-29,12.0
2013-11-30,30.0
2013-12-01,0.0
2013-12-02,6.0
2013-12-03,5.0
2013-12-04,8.0
2013-12-05,11.0
2013-12-06,16.0
2013-12-07,13.0
2013-12-08,0.0
2013-12-09,18.0
2013-12-10,30.0
2013-12-11,18.0
2013-12-12,23.0
2013-12-13,20.0
2013-12-14,24.0
2013-12-15,0.0
2013-12-16,18.0
