,unit_sales
2013-09-14,32.0
2013-09-15,49.0
2013-09-16,31.0
2013-09-17,25.0
2013-09-18,31.0
2013-09-19,31.0
2013-09-20,22.0
2013-09-21,49.0
2013-09-22,38.0
2013-09-23,35.0
2013-09-24,40.0
2013-09-25,28.0
2013-09-26,28.0
2013-09-27,19.0
2013-09-28,43.0
2013-09-29,49.0
2013-09-30,29.0
2013-10-01,38.0
2013-10-02,40.0
2013-10-03,33.0
2013-10-04,30.0
2013-10-05,53.0
2013-10-06,45.0
2013-10-07,40.0
2013-10-08,24.0
2013-10-09,25.0
2013-10-10,25.0
2013-10-11,33.0
2013-10-12,38.0
2013-10-13,31.0
2013-10-14,18.0
2013-10-15,21.0
2013-10-16,21.0
2013-10-17,23.0
2013-10-18,24.0
2013-10-19,37.0
2013-10-20,52.0
2013-10-21,20.0
2013-10-22,19.0
2013-10-23,32.0
2013-10-24,9.0
2013-10-25,28.0
2013-10-26,40.0
2013-10-27,47.0
2013-10-28,16.0
2013-10-29,20.0
2013-10-30,21.0
2013-10-31,23.0
2013-11-01,30.0
2013-11-02,37.0
2013-11-03,68.0
2013-11-04,52.0
2013-11-05,31.0
2013-11-06,21.0
2013-11-07,15.0
2013-11-08,25.0
2013-11-09,34.0
2013-11-10,48.0
2013-11-11,27.0
2013-11-12,18.0
2013-11-13,16.0
2013-11-14,11.0
2013-11-15,16.0
2013-11-16,29.0
2013-11-17,51.0
2013-11-18,27.0
2013-11-19,21.0
2013-11-20,24.0
2013-11-21,15.0
2013-11-22,5.0
2013-11-23,42.0
2013-11-24,32.0
2013-11-25,26.0
2013-11-26,15.0
2013-11-27,13.0
2013-11-28,12.0
2013-11-29,18.0
2013-11-30,31.0
2013-12-01,84.0
2013-12-02,42.0
2013-12-03,28.0
2013-12-04,19.0
2013-12-05,17.0
2013-12-06,21.0
2013-12-07,27.0
2013-12-08,1.0
2013-12-09,5.0
2013-12-10,24.0
2013-12-11,22.0
2013-12-12,18.0
2013-12-13,26.0
2013-12-14,36.0
2013-12-15,33.0
2013-12-16,15.0
