,unit_sales
2013-04-21,27.0
2013-04-22,32.0
2013-04-23,27.0
2013-04-24,28.0
2013-04-25,21.0
2013-04-26,18.0
2013-04-27,41.0
2013-04-28,45.0
2013-04-29,43.0
2013-04-30,31.0
2013-05-01,44.0
2013-05-02,32.0
2013-05-03,27.0
2013-05-04,46.0
2013-05-05,79.0
2013-05-06,18.0
2013-05-07,42.0
2013-05-08,23.0
2013-05-09,22.0
2013-05-10,29.0
2013-05-11,53.0
2013-05-12,39.0
2013-05-13,39.0
2013-05-14,28.0
2013-05-15,28.0
2013-05-16,34.0
2013-05-17,23.0
2013-05-18,48.0
2013-05-19,48.0
2013-05-20,40.0
2013-05-21,19.0
2013-05-22,22.0
2013-05-23,25.0
2013-05-24,40.0
2013-05-25,44.0
2013-05-26,43.0
2013-05-27,34.0
2013-05-28,37.0
2013-05-29,34.0
2013-05-30,28.0
2013-05-31,23.0
2013-06-01,50.0
2013-06-02,86.0
2013-06-03,53.0
2013-06-04,32.0
2013-06-05,33.0
2013-06-06,27.0
2013-06-07,19.0
2013-06-08,36.0
2013-06-09,66.0
2013-06-10,38.0
2013-06-11,27.0
2013-06-12,30.0
2013-06-13,17.0
2013-06-14,19.0
2013-06-15,36.0
2013-06-16,46.0
2013-06-17,42.0
2013-06-18,29.0
2013-06-19,16.0
2013-06-20,20.0
2013-06-21,11.0
2013-06-22,30.0
2013-06-23,45.0
2013-06-24,25.0
2013-06-25,25.0
2013-06-26,21.0
2013-06-27,25.0
2013-06-28,35.0
2013-06-29,33.0
2013-06-30,60.0
2013-07-01,31.0
2013-07-02,31.0
2013-07-03,31.0
2013-07-04,56.0
2013-07-05,33.0
2013-07-06,58.0
2013-07-07,70.0
2013-07-08,53.0
2013-07-09,27.0
2013-07-10,20.0
2013-07-11,10.0
2013-07-12,24.0
2013-07-13,27.0
2013-07-14,21.0
2013-07-15,13.0
2013-07-16,13.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,1.0
2013-07-20,0.0
2013-07-21,0.0
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,0.0
2013-07-27,0.0
2013-07-28,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-03,0.0
2013-08-04,0.0
2013-08-05,0.0
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-10,0.0
2013-08-11,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,0.0
2013-08-15,0.0
2013-08-16,0.0
2013-08-17,0.0
2013-08-18,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,0.0
2013-08-24,0.0
2013-08-25,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-08-30,0.0
2013-08-31,0.0
2013-09-01,0.0
2013-09-02,0.0
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-07,0.0
2013-09-08,0.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,0.0
2013-09-14,3.0
2013-09-15,29.0
2013-09-16,17.0
2013-09-17,27.0
2013-09-18,13.0
2013-09-19,17.0
2013-09-20,12.0
2013-09-21,24.0
2013-09-22,33.0
2013-09-23,32.0
2013-09-24,22.0
2013-09-25,19.0
2013-09-26,14.0
2013-09-27,14.0
2013-09-28,34.0
2013-09-29,37.0
2013-09-30,30.0
2013-10-01,32.0
2013-10-02,14.0
2013-10-03,11.0
2013-10-04,17.0
2013-10-05,35.0
2013-10-06,47.0
2013-10-07,30.0
2013-10-08,26.0
2013-10-09,18.0
2013-10-10,22.0
2013-10-11,18.0
2013-10-12,22.0
2013-10-13,51.0
2013-10-14,33.0
2013-10-15,24.0
2013-10-16,36.0
2013-10-17,28.0
2013-10-18,19.0
2013-10-19,25.0
2013-10-20,33.0
2013-10-21,33.0
2013-10-22,18.0
2013-10-23,18.0
2013-10-24,14.0
2013-10-25,13.0
2013-10-26,27.0
2013-10-27,31.0
2013-10-28,27.0
2013-10-29,23.0
2013-10-30,25.0
2013-10-31,13.0
2013-11-01,29.0
2013-11-02,34.0
2013-11-03,45.0
2013-11-04,30.0
2013-11-05,24.0
2013-11-06,26.0
2013-11-07,28.0
2013-11-08,28.0
2013-11-09,33.0
2013-11-10,43.0
2013-11-11,25.0
2013-11-12,19.0
2013-11-13,24.0
2013-11-14,14.0
2013-11-15,13.0
2013-11-16,37.0
2013-11-17,53.0
2013-11-18,30.0
2013-11-19,21.0
2013-11-20,25.0
2013-11-21,17.0
2013-11-22,11.0
2013-11-23,27.0
2013-11-24,50.0
2013-11-25,33.0
2013-11-26,13.0
2013-11-27,23.0
2013-11-28,12.0
2013-11-29,21.0
2013-11-30,29.0
2013-12-01,66.0
2013-12-02,30.0
2013-12-03,24.0
2013-12-04,43.0
2013-12-05,14.0
2013-12-06,27.0
2013-12-07,28.0
2013-12-08,37.0
2013-12-09,38.0
2013-12-10,26.0
2013-12-11,24.0
2013-12-12,14.0
2013-12-13,33.0
2013-12-14,35.0
2013-12-15,54.0
2013-12-16,46.0
