,unit_sales
2013-09-24,2.0
2013-09-25,4.0
2013-09-26,4.0
2013-09-27,5.0
2013-09-28,7.0
2013-09-29,0.0
2013-09-30,2.0
2013-10-01,0.0
2013-10-02,4.0
2013-10-03,5.0
2013-10-04,6.0
2013-10-05,11.0
2013-10-06,0.0
2013-10-07,4.0
2013-10-08,2.0
2013-10-09,6.0
2013-10-10,6.0
2013-10-11,24.0
2013-10-12,13.0
2013-10-13,0.0
2013-10-14,3.0
2013-10-15,9.0
2013-10-16,6.0
2013-10-17,1.0
2013-10-18,3.0
2013-10-19,8.0
2013-10-20,0.0
2013-10-21,2.0
2013-10-22,1.0
2013-10-23,2.0
2013-10-24,3.0
2013-10-25,7.0
2013-10-26,17.0
2013-10-27,0.0
2013-10-28,3.0
2013-10-29,4.0
2013-10-30,1.0
2013-10-31,3.0
2013-11-01,9.0
2013-11-02,7.0
2013-11-03,0.0
2013-11-04,3.0
2013-11-05,3.0
2013-11-06,7.0
2013-11-07,3.0
2013-11-08,5.0
2013-11-09,8.0
2013-11-10,0.0
2013-11-11,1.0
2013-11-12,4.0
2013-11-13,0.0
2013-11-14,3.0
2013-11-15,15.0
2013-11-16,12.0
2013-11-17,0.0
2013-11-18,1.0
2013-11-19,3.0
2013-11-20,1.0
2013-11-21,2.0
2013-11-22,1.0
2013-11-23,12.0
2013-11-24,0.0
2013-11-25,1.0
2013-11-26,0.0
2013-11-27,4.0
2013-11-28,3.0
2013-11-29,6.0
2013-11-30,10.0
2013-12-01,0.0
2013-12-02,3.0
2013-12-03,0.0
2013-12-04,10.0
2013-12-05,18.0
2013-12-06,12.0
2013-12-07,9.0
2013-12-08,0.0
2013-12-09,2.0
2013-12-10,5.0
2013-12-11,5.0
2013-12-12,3.0
2013-12-13,7.0
2013-12-14,8.0
2013-12-15,0.0
2013-12-16,4.0
