,unit_sales
2013-05-20,7.0
2013-05-21,7.0
2013-05-22,11.0
2013-05-23,24.0
2013-05-24,35.0
2013-05-25,43.0
2013-05-26,0.0
2013-05-27,2.0
2013-05-28,5.0
2013-05-29,11.0
2013-05-30,12.0
2013-05-31,16.0
2013-06-01,36.0
2013-06-02,0.0
2013-06-03,5.0
2013-06-04,7.0
2013-06-05,19.0
2013-06-06,15.0
2013-06-07,46.0
2013-06-08,17.0
2013-06-09,0.0
2013-06-10,8.0
2013-06-11,34.0
2013-06-12,10.0
2013-06-13,6.0
2013-06-14,25.0
2013-06-15,83.0
2013-06-16,0.0
2013-06-17,13.0
2013-06-18,4.0
2013-06-19,12.0
2013-06-20,9.0
2013-06-21,29.0
2013-06-22,54.0
2013-06-23,0.0
2013-06-24,6.0
2013-06-25,6.0
2013-06-26,11.0
2013-06-27,6.0
2013-06-28,20.0
2013-06-29,44.0
2013-06-30,0.0
2013-07-01,11.0
2013-07-02,12.0
2013-07-03,5.0
2013-07-04,17.0
2013-07-05,31.0
2013-07-06,46.0
2013-07-07,0.0
2013-07-08,5.0
2013-07-09,8.0
2013-07-10,4.0
2013-07-11,16.0
2013-07-12,27.0
2013-07-13,44.0
2013-07-14,0.0
2013-07-15,5.0
2013-07-16,12.0
2013-07-17,5.0
2013-07-18,16.0
2013-07-19,22.0
2013-07-20,47.0
2013-07-21,0.0
2013-07-22,8.0
2013-07-23,14.0
2013-07-24,13.0
2013-07-25,11.0
2013-07-26,20.0
2013-07-27,35.0
2013-07-28,0.0
2013-07-29,9.0
2013-07-30,8.0
2013-07-31,7.0
2013-08-01,13.0
2013-08-02,21.0
2013-08-03,41.0
2013-08-04,0.0
2013-08-05,13.0
2013-08-06,16.0
2013-08-07,13.0
2013-08-08,14.0
2013-08-09,28.0
2013-08-10,39.0
2013-08-11,0.0
2013-08-12,9.0
2013-08-13,9.0
2013-08-14,14.0
2013-08-15,12.0
2013-08-16,20.0
2013-08-17,34.0
2013-08-18,0.0
2013-08-19,10.0
2013-08-20,14.0
2013-08-21,6.0
2013-08-22,13.0
2013-08-23,34.0
2013-08-24,28.0
2013-08-25,0.0
2013-08-26,8.0
2013-08-27,7.0
2013-08-28,14.0
2013-08-29,13.0
2013-08-30,33.0
2013-08-31,35.0
2013-09-01,0.0
2013-09-02,10.0
2013-09-03,12.0
2013-09-04,11.0
2013-09-05,6.0
2013-09-06,40.0
2013-09-07,36.0
2013-09-08,0.0
2013-09-09,13.0
2013-09-10,15.0
2013-09-11,11.0
2013-09-12,7.0
2013-09-13,19.0
2013-09-14,31.0
2013-09-15,0.0
2013-09-16,9.0
2013-09-17,13.0
2013-09-18,17.0
2013-09-19,9.0
2013-09-20,25.0
2013-09-21,46.0
2013-09-22,0.0
2013-09-23,4.0
2013-09-24,4.0
2013-09-25,14.0
2013-09-26,8.0
2013-09-27,23.0
2013-09-28,28.0
2013-09-29,0.0
2013-09-30,7.0
2013-10-01,4.0
2013-10-02,6.0
2013-10-03,3.0
2013-10-04,15.0
2013-10-05,31.0
2013-10-06,0.0
2013-10-07,4.0
2013-10-08,17.0
2013-10-09,8.0
2013-10-10,37.0
2013-10-11,55.0
2013-10-12,32.0
2013-10-13,0.0
2013-10-14,3.0
2013-10-15,19.0
2013-10-16,7.0
2013-10-17,8.0
2013-10-18,14.0
2013-10-19,34.0
2013-10-20,0.0
2013-10-21,4.0
2013-10-22,3.0
2013-10-23,4.0
2013-10-24,8.0
2013-10-25,21.0
2013-10-26,13.0
2013-10-27,0.0
2013-10-28,3.0
2013-10-29,3.0
2013-10-30,4.0
2013-10-31,12.0
2013-11-01,6.0
2013-11-02,12.0
2013-11-03,0.0
2013-11-04,7.0
2013-11-05,16.0
2013-11-06,10.0
2013-11-07,10.0
2013-11-08,26.0
2013-11-09,38.0
2013-11-10,0.0
2013-11-11,5.0
2013-11-12,5.0
2013-11-13,6.0
2013-11-14,13.0
2013-11-15,24.0
2013-11-16,27.0
2013-11-17,0.0
2013-11-18,3.0
2013-11-19,4.0
2013-11-20,4.0
2013-11-21,7.0
2013-11-22,11.0
2013-11-23,29.0
2013-11-24,0.0
2013-11-25,1.0
2013-11-26,10.0
2013-11-27,4.0
2013-11-28,13.0
2013-11-29,22.0
2013-11-30,29.0
2013-12-01,0.0
2013-12-02,6.0
2013-12-03,8.0
2013-12-04,17.0
2013-12-05,15.0
2013-12-06,26.0
2013-12-07,30.0
2013-12-08,0.0
2013-12-09,3.0
2013-12-10,8.0
2013-12-11,1.0
2013-12-12,9.0
2013-12-13,17.0
2013-12-14,23.0
2013-12-15,0.0
2013-12-16,16.0
